dataset,model,subject,seed,folds_concatenated,test_trials,accuracy,balanced_accuracy,chance_normalized_balanced_accuracy,macro_f1,cohen_kappa,ovr_macro_auroc,nll,multiclass_brier,ece
cho2017,cardinal_fbc_physical_extended,39,7,5,200,0.715,0.715,0.42999999999999994,0.7149928748218706,0.43000000000000005,0.7932,0.5401117906018962,0.3690081595244951,0.08132923424243928
cho2017,cardinal_fbc_physical_extended,39,17,5,200,0.72,0.72,0.43999999999999995,0.7177134791813691,0.43999999999999995,0.8047,0.5462812205647474,0.3728390200857736,0.0915156948566437
cho2017,cardinal_fbc_physical_extended,39,27,5,200,0.74,0.74,0.48,0.7390606182256123,0.48,0.8130999999999999,0.5292741038783744,0.35632354169193725,0.07775830954313277
cho2017,cardinal_fbc_physical_extended,39,37,5,200,0.71,0.71,0.41999999999999993,0.7099709970997099,0.42000000000000004,0.7902,0.5557554430373831,0.38098461833403435,0.08821737408638004
cho2017,cardinal_fbc_physical_extended,39,47,5,200,0.745,0.745,0.49,0.7444825772188681,0.49,0.8200000000000001,0.5146724757949854,0.3478562096448899,0.05088509023189544
cho2017,cardinal_fbc_physical_extended,40,7,5,200,0.48,0.48,-0.040000000000000036,0.4781212364512244,-0.040000000000000036,0.4908,0.9147081617490949,0.6465500444403396,0.23776334583759312
cho2017,cardinal_fbc_physical_extended,40,17,5,200,0.515,0.515,0.030000000000000027,0.5129421807135146,0.030000000000000027,0.5057,0.8536125008015009,0.6205776907142109,0.22603481739759448
cho2017,cardinal_fbc_physical_extended,40,27,5,200,0.51,0.51,0.020000000000000018,0.4987212276214834,0.020000000000000018,0.511,1.4380989472029748,0.7614903997409632,0.32285686701536176
cho2017,cardinal_fbc_physical_extended,40,37,5,200,0.485,0.485,-0.030000000000000027,0.38979235166918447,-0.030000000000000027,0.5068,1.0519289977649282,0.7247628170683401,0.31975468665361406
cho2017,cardinal_fbc_physical_extended,40,47,5,200,0.51,0.51,0.020000000000000018,0.4873940788785438,0.020000000000000018,0.5219,0.9826898221104112,0.6685967741644029,0.2604923903942108
cho2017,cardinal_fbc_physical_extended,41,7,5,200,0.955,0.9550000000000001,0.9100000000000001,0.9549718574108819,0.91,0.9937,0.19116441529455855,0.09566786028159796,0.10057522356510165
cho2017,cardinal_fbc_physical_extended,41,17,5,200,0.915,0.915,0.8300000000000001,0.9148957472904308,0.83,0.9853000000000001,0.21254589467263635,0.11377573158295103,0.10216653853654861
cho2017,cardinal_fbc_physical_extended,41,27,5,200,0.94,0.94,0.8799999999999999,0.9399759903961584,0.88,0.9894000000000001,0.20613100561247585,0.1071394849663368,0.09197290509939192
cho2017,cardinal_fbc_physical_extended,41,37,5,200,0.915,0.915,0.8300000000000001,0.9149978749468737,0.83,0.9863,0.21063569844530952,0.11446983430494292,0.09443970501422881
cho2017,cardinal_fbc_physical_extended,41,47,5,200,0.935,0.935,0.8700000000000001,0.9349853717086345,0.87,0.9866,0.20757776356064503,0.11153542074192015,0.08342991739511492
cho2017,cardinal_fbc_physical_extended,42,7,5,200,0.54,0.54,0.08000000000000007,0.5332792207792207,0.07999999999999996,0.5417000000000001,0.9361820677929948,0.6525983761353978,0.2471123147010803
cho2017,cardinal_fbc_physical_extended,42,17,5,200,0.55,0.55,0.10000000000000009,0.5396419437340154,0.09999999999999998,0.5952999999999999,0.8149363736740963,0.5722437845137222,0.20764566749334334
cho2017,cardinal_fbc_physical_extended,42,27,5,200,0.625,0.625,0.25,0.6242390841453944,0.25,0.6496999999999999,0.6698467383364871,0.47495593942442227,0.058412136435508716
cho2017,cardinal_fbc_physical_extended,42,37,5,200,0.59,0.59,0.17999999999999994,0.5898359343737495,0.18000000000000005,0.5807,0.8068070617936252,0.5648022353627811,0.15970266997814175
cho2017,cardinal_fbc_physical_extended,42,47,5,200,0.58,0.58,0.15999999999999992,0.5703324808184143,0.16000000000000003,0.6506000000000001,0.7072937288730121,0.5003655910011504,0.11698955923318863
cho2017,cardinal_fbc_physical_extended,43,7,5,200,0.985,0.985,0.97,0.9849996249906248,0.97,0.9987,0.1013930322655466,0.03913420030797416,0.07516367912292482
cho2017,cardinal_fbc_physical_extended,43,17,5,200,0.98,0.98,0.96,0.9799979997999799,0.96,0.9989999999999999,0.10562117431185011,0.04225762457879956,0.07683624774217607
cho2017,cardinal_fbc_physical_extended,43,27,5,200,0.98,0.98,0.96,0.98,0.96,0.9985999999999999,0.10213294376574542,0.03959027780813233,0.06385085225105283
cho2017,cardinal_fbc_physical_extended,43,37,5,200,0.985,0.985,0.97,0.9849996249906248,0.97,0.9994999999999999,0.10355569949553096,0.03982326394438025,0.07285815924406053
cho2017,cardinal_fbc_physical_extended,43,47,5,200,0.98,0.98,0.96,0.98,0.96,0.9986999999999999,0.10450273673622852,0.04321342934541585,0.06079232186079028
cho2017,cardinal_fbc_physical_extended,44,7,5,200,0.875,0.875,0.75,0.8748466871918099,0.75,0.9399,0.34808327858543736,0.20505351474073738,0.0812506273388863
cho2017,cardinal_fbc_physical_extended,44,17,5,200,0.87,0.87,0.74,0.87,0.74,0.9412,0.33526344132493835,0.19757958383075425,0.08036177933216096
cho2017,cardinal_fbc_physical_extended,44,27,5,200,0.875,0.875,0.75,0.8749968749218731,0.75,0.9417,0.3367412703730187,0.19868727783244253,0.09832773894071581
cho2017,cardinal_fbc_physical_extended,44,37,5,200,0.87,0.87,0.74,0.87,0.74,0.9259,0.37179502449441726,0.2240727633998363,0.08395853668451309
cho2017,cardinal_fbc_physical_extended,44,47,5,200,0.84,0.8400000000000001,0.6800000000000002,0.8398558702832549,0.6799999999999999,0.9327000000000001,0.36156839386194733,0.21753604733495152,0.08866717815399167
cho2017,cardinal_fbc_physical_extended,45,7,5,200,0.63,0.63,0.26,0.6214833759590792,0.26,0.6224000000000001,0.7941001485164776,0.5363638048682465,0.17214334368705747
cho2017,cardinal_fbc_physical_extended,45,17,5,200,0.59,0.5900000000000001,0.18000000000000016,0.5879811074263892,0.18000000000000005,0.6056000000000001,0.9619928277885821,0.57344211845681,0.15828955620527263
cho2017,cardinal_fbc_physical_extended,45,27,5,200,0.665,0.665,0.33000000000000007,0.6645891216740507,0.32999999999999996,0.7314,0.6200808292846314,0.42503583399212064,0.03414918214082718
cho2017,cardinal_fbc_physical_extended,45,37,5,200,0.61,0.6100000000000001,0.2200000000000002,0.6090225563909775,0.21999999999999997,0.6473,0.7409964794557107,0.5113353040813715,0.13783196181058885
cho2017,cardinal_fbc_physical_extended,45,47,5,200,0.625,0.625,0.25,0.6215848028456823,0.25,0.6612,0.6924496969757731,0.4847706548146975,0.10180045783519744
cho2017,cardinal_fbc_physical_extended,46,7,5,240,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.7666504618376275,0.5333333333333333,0.8601388888888889,0.48231468952879963,0.31111299873462533,0.06929449513554573
cho2017,cardinal_fbc_physical_extended,46,17,5,240,0.775,0.775,0.55,0.775,0.55,0.8552083333333333,0.48383755328082106,0.3142315458561279,0.06250852098067597
cho2017,cardinal_fbc_physical_extended,46,27,5,240,0.7541666666666667,0.7541666666666667,0.5083333333333333,0.753202614379085,0.5083333333333333,0.8629166666666667,0.4777292785927712,0.31215487133295383,0.04589716941118238
cho2017,cardinal_fbc_physical_extended,46,37,5,240,0.7666666666666667,0.7666666666666666,0.5333333333333332,0.7666504618376275,0.5333333333333333,0.8535416666666666,0.48192217848975916,0.3130398800190053,0.07284322505195935
cho2017,cardinal_fbc_physical_extended,46,47,5,240,0.775,0.775,0.55,0.7749843739148552,0.55,0.8588194444444444,0.4806600002007213,0.30978064517892295,0.06118716647227607
cho2017,cardinal_fbc_physical_extended,47,7,5,200,0.68,0.6799999999999999,0.3599999999999999,0.6760805749569794,0.36,0.7054,0.7506662249606643,0.470764856783185,0.13487050205469134
cho2017,cardinal_fbc_physical_extended,47,17,5,200,0.67,0.6699999999999999,0.33999999999999986,0.6697027324592133,0.33999999999999997,0.7251000000000001,0.6642019258087387,0.447450272283175,0.10264073014259334
cho2017,cardinal_fbc_physical_extended,47,27,5,200,0.645,0.645,0.29000000000000004,0.6410424934907354,0.29000000000000004,0.686,0.7738188109954853,0.48950222223625744,0.13104254305362703
cho2017,cardinal_fbc_physical_extended,47,37,5,200,0.635,0.635,0.27,0.6301081806896203,0.27,0.6403000000000001,1.141790020259419,0.5908360404510177,0.22199723720550538
cho2017,cardinal_fbc_physical_extended,47,47,5,200,0.665,0.665,0.33000000000000007,0.6503040267230356,0.32999999999999996,0.665,0.9656638352588165,0.5410267139108269,0.18269304662942887
cho2017,cardinal_fbc_physical_extended,48,7,5,200,0.93,0.9299999999999999,0.8599999999999999,0.9299929992999301,0.86,0.9753000000000001,0.24967666080150144,0.13824576314790213,0.09300704449415205
cho2017,cardinal_fbc_physical_extended,48,17,5,200,0.925,0.925,0.8500000000000001,0.9249981249531238,0.85,0.9797,0.24056791148864068,0.1309963394408015,0.10039896905422213
cho2017,cardinal_fbc_physical_extended,48,27,5,200,0.915,0.915,0.8300000000000001,0.9149808706959066,0.83,0.9793999999999999,0.24891580953439876,0.14062108199540727,0.09179318875074387
cho2017,cardinal_fbc_physical_extended,48,37,5,200,0.925,0.925,0.8500000000000001,0.9249831212022706,0.85,0.9811000000000001,0.24089958020490543,0.13034741157404495,0.10333741337060931
cho2017,cardinal_fbc_physical_extended,48,47,5,200,0.91,0.9099999999999999,0.8199999999999998,0.9097744360902256,0.8200000000000001,0.9633999999999999,0.28172763333369877,0.16526204921865406,0.07713946938514708
cho2017,cardinal_fbc_physical_extended,49,7,5,200,0.615,0.615,0.22999999999999998,0.5835023664638269,0.22999999999999998,0.6539,0.9983787386702272,0.5867244556478927,0.2445845150947571
cho2017,cardinal_fbc_physical_extended,49,17,5,200,0.66,0.66,0.32000000000000006,0.6392190152801358,0.31999999999999995,0.6593,1.0625135758371462,0.5710792808234444,0.20109373152256008
cho2017,cardinal_fbc_physical_extended,49,27,5,200,0.67,0.6699999999999999,0.33999999999999986,0.65625,0.33999999999999997,0.6517,1.116708167650243,0.5764663151978578,0.22982527643442152
cho2017,cardinal_fbc_physical_extended,49,37,5,200,0.64,0.64,0.28,0.6265172735760971,0.28,0.6932,1.0191828055045653,0.5088200442889,0.18239636987447738
cho2017,cardinal_fbc_physical_extended,49,47,5,200,0.655,0.655,0.31000000000000005,0.622114515731537,0.31000000000000005,0.6777000000000001,0.9645640832440634,0.5369623515363422,0.21571275502443316
cho2017,cardinal_fbc_physical_extended,50,7,5,200,0.57,0.5700000000000001,0.14000000000000012,0.567882624861823,0.14,0.5647,0.8584658527474981,0.6075493331191223,0.21924740850925445
cho2017,cardinal_fbc_physical_extended,50,17,5,200,0.65,0.6499999999999999,0.2999999999999998,0.6482765551200884,0.30000000000000004,0.6861,0.6437793597777801,0.4531706972359109,0.08334197968244553
cho2017,cardinal_fbc_physical_extended,50,27,5,200,0.635,0.635,0.27,0.6342593752348505,0.27,0.6363,0.6852416284371222,0.48649261457903054,0.10744188606739044
cho2017,cardinal_fbc_physical_extended,50,37,5,200,0.555,0.5549999999999999,0.10999999999999988,0.5467393241832395,0.10999999999999999,0.5849,1.0807970554152657,0.5940487896175242,0.18253680139780046
cho2017,cardinal_fbc_physical_extended,50,47,5,200,0.65,0.65,0.30000000000000004,0.6457131288591963,0.30000000000000004,0.7022999999999999,0.6372821643403139,0.44517197588101104,0.06025195270776748
cho2017,cardinal_fbc_physical_extended,51,7,5,200,0.56,0.56,0.1200000000000001,0.5584102769971899,0.12,0.5672,1.0008417152834124,0.6254011775487438,0.23701888650655745
cho2017,cardinal_fbc_physical_extended,51,17,5,200,0.56,0.56,0.1200000000000001,0.5598239295718287,0.12,0.5912,0.7335109493850169,0.5194709415085401,0.11616869270801543
cho2017,cardinal_fbc_physical_extended,51,27,5,200,0.53,0.53,0.06000000000000005,0.5037482842360892,0.06000000000000005,0.5428999999999999,0.979909133351503,0.6558413624571463,0.24430880248546602
cho2017,cardinal_fbc_physical_extended,51,37,5,200,0.59,0.5900000000000001,0.18000000000000016,0.5893429487179487,0.18000000000000005,0.5552999999999999,1.4597952858540308,0.6859637097567867,0.26125493228435515
cho2017,cardinal_fbc_physical_extended,51,47,5,200,0.56,0.56,0.1200000000000001,0.5592948717948718,0.12,0.6080000000000001,0.7315134875742223,0.5199000382065818,0.14035615295171736
cho2017,cardinal_fbc_physical_extended,52,7,5,200,0.885,0.885,0.77,0.8849971249281232,0.77,0.9345,0.3466402735694142,0.20862772340589722,0.09188750237226485
cho2017,cardinal_fbc_physical_extended,52,17,5,200,0.88,0.88,0.76,0.8799519807923168,0.76,0.9567000000000001,0.3113496391346796,0.18323163589313257,0.08504885941743852
cho2017,cardinal_fbc_physical_extended,52,27,5,200,0.88,0.88,0.76,0.8798919027124412,0.76,0.9604,0.3092980423396437,0.1789226376569199,0.10517788350582126
cho2017,cardinal_fbc_physical_extended,52,37,5,200,0.88,0.88,0.76,0.87998799879988,0.76,0.9465,0.3228218669728392,0.18905126760021915,0.08019606411457063
cho2017,cardinal_fbc_physical_extended,52,47,5,200,0.84,0.8400000000000001,0.6800000000000002,0.839421918908069,0.6799999999999999,0.9382999999999999,0.3386457518188445,0.2083016517558196,0.06410196989774705
cho2017,eegtcnet,1,7,5,200,0.725,0.725,0.44999999999999996,0.7206349206349206,0.44999999999999996,0.8185,0.5270347138525557,0.35601247162677147,0.09613587617874142
cho2017,eegtcnet,1,17,5,200,0.73,0.73,0.45999999999999996,0.7293233082706767,0.45999999999999996,0.8053,0.5340529832732337,0.36577624590868024,0.07839953601360321
cho2017,eegtcnet,1,27,5,200,0.5,0.5,0.0,0.3333333333333333,0.0,0.367,0.7045937656047263,0.5113176069238511,0.07213024616241459
cho2017,eegtcnet,1,37,5,200,0.71,0.71,0.41999999999999993,0.7097387648883995,0.42000000000000004,0.7917000000000001,0.5490028938609991,0.37454102770634745,0.038681513369083396
cho2017,eegtcnet,1,47,5,200,0.75,0.75,0.5,0.7487689679429204,0.5,0.8128,0.5240218248922405,0.35300856812332687,0.08523879826068875
cho2017,eegtcnet,2,7,5,200,0.49,0.49,-0.020000000000000018,0.3288590604026846,-0.020000000000000018,0.4676,0.7034403310345368,0.5102030827632782,0.0717230126261711
cho2017,eegtcnet,2,17,5,200,0.475,0.475,-0.050000000000000044,0.37794365946858616,-0.050000000000000044,0.462575,0.696262789080291,0.5031093890196005,0.04314504772424696
cho2017,eegtcnet,2,27,5,200,0.5,0.5,0.0,0.3333333333333333,0.0,0.512,0.7037070235584169,0.5104490052911822,0.0721038031578064
cho2017,eegtcnet,2,37,5,200,0.5,0.5,0.0,0.3333333333333333,0.0,0.4404,0.6965183121136025,0.5033486482004235,0.028472796082496636
cho2017,eegtcnet,2,47,5,200,0.515,0.515,0.030000000000000027,0.5045838759927475,0.030000000000000027,0.5206,0.6928490581913568,0.4997010005704442,0.02082107841968543
cho2017,eegtcnet,3,7,5,200,0.94,0.94,0.8799999999999999,0.9397832195905259,0.88,0.9943,0.14375077215453,0.08226667092673465,0.03409760534763334
cho2017,eegtcnet,3,17,5,200,0.95,0.95,0.8999999999999999,0.949874686716792,0.9,0.9946999999999999,0.13963291202574818,0.0806588269799999,0.03739876747131347
cho2017,eegtcnet,3,27,5,200,0.5,0.5,0.0,0.3333333333333333,0.0,0.40180000000000005,0.7042940518581827,0.5110236706422532,0.07255849510431289
cho2017,eegtcnet,3,37,5,200,0.925,0.925,0.8500000000000001,0.9247724366207779,0.85,0.9893000000000001,0.17548481417406148,0.1093861880635631,0.05327205181121826
cho2017,eegtcnet,3,47,5,200,0.93,0.9299999999999999,0.8599999999999999,0.9297470895222801,0.86,0.9942,0.1593224700017761,0.09407518116410676,0.037494236826896676
cho2017,eegtcnet,4,7,5,200,0.655,0.655,0.31000000000000005,0.6169964752574172,0.31000000000000005,0.7538,0.6093613876858369,0.4247177875345825,0.06901684790849685
cho2017,eegtcnet,4,17,5,200,0.545,0.5449999999999999,0.08999999999999986,0.5306254029658285,0.08999999999999997,0.5840000000000001,0.679240627706128,0.48673955366324506,0.036250610351562525
cho2017,eegtcnet,4,27,5,200,0.5,0.5,0.0,0.3333333333333333,0.0,0.3882,0.7040953994463192,0.5108296017482362,0.0717780405282974
cho2017,eegtcnet,4,37,5,200,0.5,0.5,0.0,0.386578333946755,0.0,0.46190000000000003,0.6968764564394592,0.5037183858293516,0.03294977694749835
cho2017,eegtcnet,4,47,5,200,0.595,0.595,0.18999999999999995,0.5618661257606491,0.18999999999999995,0.6199,0.663363185419849,0.47359627929029197,0.05705464899539952
cho2017,eegtcnet,5,7,5,200,0.705,0.7050000000000001,0.41000000000000014,0.6986644194182691,0.41000000000000003,0.8027,0.5892276829478582,0.40217608080003187,0.09545672714710235
cho2017,eegtcnet,5,17,5,200,0.65,0.65,0.30000000000000004,0.6471418489767113,0.30000000000000004,0.7081999999999999,0.6445597623496954,0.45228060610102055,0.11355537772178653
cho2017,eegtcnet,5,27,5,200,0.5,0.5,0.0,0.3333333333333333,0.0,0.4478749999999999,0.7039308370888443,0.5106682780595351,0.07222256928682325
cho2017,eegtcnet,5,37,5,200,0.7,0.7,0.3999999999999999,0.6998799519807923,0.4,0.7713000000000001,0.5809227681484397,0.3969610754766864,0.06830634534358977
cho2017,eegtcnet,5,47,5,200,0.69,0.69,0.3799999999999999,0.6899689968996899,0.38,0.7807999999999999,0.5908647870712761,0.39633265543441504,0.10084248572587967
cho2017,eegtcnet,6,7,5,200,0.505,0.505,0.010000000000000009,0.34434915063412697,0.010000000000000009,0.6524,0.6933551163679016,0.5003027447927814,0.09360593378543856
cho2017,eegtcnet,6,17,5,200,0.515,0.515,0.030000000000000027,0.4783684224678013,0.030000000000000027,0.5226999999999999,0.6989256219991214,0.5054983295703902,0.027163200974464393
cho2017,eegtcnet,6,27,5,200,0.5,0.5,0.0,0.3333333333333333,0.0,0.5232,0.7036535986580184,0.5103966413135751,0.07236227184534072
cho2017,eegtcnet,6,37,5,200,0.525,0.525,0.050000000000000044,0.4797228839782031,0.050000000000000044,0.6469,0.6902764851884697,0.49626323710113174,0.08035955339670184
cho2017,eegtcnet,6,47,5,200,0.585,0.585,0.16999999999999993,0.5685958574807037,0.17000000000000004,0.5467,0.6914800211011826,0.49831428659449356,0.08464569449424743
cho2017,eegtcnet,7,7,5,240,0.5041666666666667,0.5041666666666667,0.008333333333333304,0.3563943661971831,0.008333333333333304,0.5589583333333332,0.6957164668361242,0.502548181127569,0.049808234721422165
cho2017,eegtcnet,7,17,5,240,0.49583333333333335,0.4958333333333333,-0.008333333333333415,0.43456843007067897,-0.008333333333333304,0.5092361111111111,0.6938845487583144,0.5007313877231797,0.02506580923994385
cho2017,eegtcnet,7,27,5,240,0.5,0.5,0.0,0.3333333333333333,0.0,0.4945659722222222,0.7041846615191858,0.5109163768791443,0.07365235611796384
cho2017,eegtcnet,7,37,5,240,0.5,0.5,0.0,0.3333333333333333,0.0,0.5725,0.6921648064575431,0.4990338626659544,0.03164343312382695
